contact_id,account_id,email,phone,first_name,last_name,created_at,updated_at,lifecycle_stage,opt_in_status,unsubscribed_at
fs1UpMzOWm0FKrJTMm,Wm9XPLsfKIwcTYke7L,paige.brown653@example.com,+1-337-984-8967,Paige,Brown,2024-02-20 19:15:55,2024-03-25 19:15:55,Prospect,OptedIn,
jTSWQJEIgqGp1fzScz,qen8Hph8hR04FpYjW6,alyssa.gould15@homebuilder.com,+1-519-408-6706,Alyssa,Gould,2024-06-16 23:49:00,2024-07-25 23:49:00,MQL,OptedIn,
xQ4JWtaEKjQ88i8MGL,87jLQnFdFbiHw1qsCb,heidi.wilson782@homebuilder.com,+1-598-447-9308,Heidi,Wilson,2024-02-29 03:04:06,2024-07-04 03:04:06,MQL,OptedIn,
To6Q0gNkJj8DSKqUfE,qen8Hph8hR04FpYjW6,jamie.morrow624@mail.com,+1-282-507-6217,Jamie,Morrow,2024-07-21 00:36:56,2024-08-21 00:36:56,Customer,OptedOut,2024-12-30 00:36:56
eGJgrG3FwLxBU5fNmr,4zTOVvgXnMtXd5leMe,victor.simmons887@homebuilder.com,+1-504-720-6590,Victor,Simmons,2025-03-23 17:13:48,2025-06-12 17:13:48,Prospect,OptedIn,
07YEhq6YCdgsUAZKfx,hkIhriwdCcILfyexVh,tristan.lopez547@email.net,,Tristan,Lopez,2024-05-06 04:30:43,2024-05-26 04:30:43,SQL,OptedOut,2024-07-31 04:30:43
SEscThbvzAjvFdrZki,eUn5DgIaTWQkKhGF7B,felicia.jackson515@homebuilder.com,+1-365-258-9790,Felicia,Jackson,2024-03-18 04:00:14,2024-03-21 04:00:14,SQL,OptedIn,
iNTxvFJBJwAWVhU1Sn,OdX954vy9KaledJRxE,paul.lang263@mail.com,,Paul,Lang,2024-11-30 13:46:14,2025-02-07 13:46:14,Prospect,OptedIn,
xsiTnwt0gt9zy4Fl2M,1gMIzyH3FOzzwwDLO8,lindsey.willis191@mail.com,+1-350-576-8178,Hannah,Fisher,2025-10-04 14:03:59,2025-12-14 14:03:59,Customer,OptedIn,
oSySzxs3ERQYPKYoro,dpKEXNYkMSx02H18t0,david.monroe38@example.com,+1-618-255-6990,David,Monroe,2024-02-15 15:27:10,2024-03-03 15:27:10,Prospect,OptedIn,
7EhHxykdVM1QOcT86l,8KFGEkxIi0eg37JPVt,chase.austin289@mail.com,,Chase,Austin,2025-09-25 13:20:37,2025-12-10 13:20:37,SQL,Unknown,
9H4EiyBsqn9DKq2sKc,bmpyMP9XugTE056ZUw,alison.adams390@homebuilder.com,+1-915-816-8656,Alison,Adams,2024-06-05 16:51:00,2024-10-13 16:51:00,MQL,OptedIn,
OsjrIiZGLLHcaXPbZg,c5vOEjR7WA2MurSrvY,benjamin.abbott268@mail.com,+1-904-313-3037,Benjamin,Abbott,2025-12-22 02:14:07,2025-12-26 02:14:07,Customer,OptedIn,
ZK5sA59U7s9uDo562J,MgKTRmU6e5HptCjcjt,lance.guzman901@email.net,+1-205-520-9665,Lance,Guzman,2025-09-15 04:26:26,2025-10-30 04:26:26,Prospect,OptedIn,
D0Iu8eEYN2l1Rl8Q4d,3xoBgl9HPJ5e2wB16B,brian.alvarez916@email.net,,Brian,Alvarez,2024-05-03 06:57:25,2024-05-05 06:57:25,Customer,OptedIn,
dxMD0D9UueEKLjwFV1,ge5cni59idjJ60JMG8,frank.howard229@example.com,,Frank,Howard,2024-05-13 16:12:37,2024-07-16 16:12:37,Prospect,OptedIn,
GVXOJix9L6ohlvhVyh,EJHSeJMsSnilJCJ2rj,kenneth.black696@mail.com,,Kenneth,Black,2024-04-08 16:00:51,2024-09-05 16:00:51,MQL,OptedIn,
NS00xXSLWdEWuBnghm,hkIhriwdCcILfyexVh,mason.walker970@email.net,+1-456-738-4486,Mason,Walker,2025-10-26 02:52:00,2025-11-12 02:52:00,SQL,OptedIn,
AAW0VoucWBJw7XjEqo,l66RJ7MlSSq5oIhbDr,heather.mckee356@homebuilder.com,,Heather,Mckee,2025-01-13 08:57:28,2025-05-29 08:57:28,Customer,OptedIn,
VxCTTqMJgzxnSIDzHZ,OtpXjntUGUOfniqvyX,lori.young28@mail.com,+1-954-406-9889,Lori,Young,2025-08-05 04:59:23,2025-12-12 04:59:23,Customer,OptedIn,
YiW0VudeDlP8lyUG0j,XIyoWfYv6sGtk9HDLg,carla.willis235@example.com,+1-618-885-7800,Carla,Willis,2025-08-10 16:28:17,2025-12-02 16:28:17,MQL,Unknown,
5qgOA8HgkwTTO9e4YX,r4UEy3DdPESnRrR7Ue,katherine.martinez543@mail.com,,Katherine,Martinez,2024-04-15 16:51:26,2024-05-20 16:51:26,MQL,OptedIn,
NO5nGsH6iX72SQp7NT,R3e0rWkiDxsWgcQjTf,melissa.martin847@mail.com,+1-530-981-8041,Timothy,Ramirez,2025-04-27 08:48:08,2025-06-26 08:48:08,Prospect,OptedOut,2025-07-05 08:48:08
Isiu6ec3IT18V0lWdm,c2mV7T8bptmeWM2WEn,jessica.munoz294@homebuilder.com,+1-729-406-9886,Jessica,Munoz,2025-02-03 03:27:53,2025-02-10 03:27:53,SQL,OptedIn,
drXMdYwFIIhL5rlWj0,EqPtSkaVdOa3f8IqvO,eric.bartlett840@mail.com,+1-335-417-2231,Eric,Bartlett,2024-11-28 11:56:20,2025-01-16 11:56:20,MQL,OptedIn,
1MoYdK8eTHjYnyNwf4,ezGPO2hZBjDXmufVqq,kimberly.mcclain296@email.net,,Kimberly,Mcclain,2024-08-14 22:24:52,2024-09-10 22:24:52,Customer,OptedIn,
xVEaykYQw7BaSoP3DJ,l66RJ7MlSSq5oIhbDr,daniel.stokes775@mail.com,,Daniel,Stokes,2024-07-29 13:55:40,2024-08-28 13:55:40,Customer,OptedIn,
aY6f5TTs58CvYEs8Lp,psjQo4g1i24BF4ouPR,chad.greene425@email.net,+1-502-905-2884,Chad,Greene,2025-06-22 04:15:21,2025-10-17 04:15:21,Prospect,OptedIn,
PPRgQ6Hmp2XRUChV9H,sY6qqHlGu9RwDRL13V,jodi.morris546@email.net,+1-496-500-9437,Jodi,Morris,2024-03-06 17:56:06,2024-04-05 17:56:06,Prospect,Unknown,
UmFYGQ2gB1h4Velegl,LdNWhPIBXEDr8S3PPW,nicole.jones759@email.net,+1-477-534-4035,Nicole,Jones,2024-02-07 04:26:38,2024-04-03 04:26:38,SQL,Unknown,
sY3nlB5QZeZWrfWA4Q,WFcBkP6dMSfsABOK9z,jocelyn.jarvis981@email.net,+1-657-931-1360,Jocelyn,Jarvis,2025-03-13 14:33:32,2025-06-06 14:33:32,Prospect,Unknown,
6t4zLc8tgt8wETMokr,H4HGJX8Ehh3PXPCQua,stacy.king391@mail.com,+1-461-891-4373,Stacy,King,2024-09-22 19:16:24,2025-01-15 19:16:24,MQL,OptedIn,
sBnLv6cKmwVUGnemgY,cFLn4xSFhIp4ze1PNT,trevor.fisher27@homebuilder.com,+1-310-609-1131,Trevor,Fisher,2025-08-20 04:26:56,2025-10-22 04:26:56,MQL,OptedIn,
fd4enZQ2Elchy6vLI5,aTFYwg7sklLI90iiyl,harry.mcconnell601@mail.com,,Harry,Mcconnell,2024-08-25 13:47:06,2024-11-15 13:47:06,Customer,OptedIn,
xPKIb07fXNB4ncKi0P,5iBGfbsBliYTrKx0wx,lori.frey6@email.net,+1-556-489-1638,Lori,Frey,2025-01-14 17:20:46,2025-01-29 17:20:46,Customer,OptedIn,
J5N3l8xxebGQsMbUAT,qfXNjng4kL6E4bcayK,jasmine.sullivan242@email.net,,Jasmine,Sullivan,2025-10-31 11:43:58,2025-12-31 00:00:00,Prospect,OptedIn,
5uEB429oVpmbonqssb,BGKSKsHwQpTk3xD4x2,benjamin.horton133@homebuilder.com,,Benjamin,Horton,2025-09-14 14:39:01,2025-12-31 00:00:00,Customer,OptedIn,
gmPZiK13MtBhDpRvVs,r9zLztz8rB5KzJ3SCl,randall.duncan260@email.net,+1-516-552-8877,Randall,Duncan,2025-04-02 01:34:09,2025-06-14 01:34:09,Prospect,OptedIn,
2ShuEYwdP9DN9gDWzZ,iVtngc7kAzyo7QzQzc,jose.scott474@mail.com,+1-303-960-6895,Jose,Scott,2024-11-22 00:33:07,2024-12-28 00:33:07,MQL,OptedIn,
jJCdt8qdKwEKRFuuZu,kTmV6Vw2mrWSx3TOgU,faith.flowers178@example.com,+1-296-511-7704,Mallory,Cummings,2024-10-04 14:52:59,2024-12-05 14:52:59,Customer,OptedIn,
Om87hqLtwF0xSV2lkZ,MMCGwebAjANzdYgqmE,angela.flores322@mail.com,+1-331-682-6754,Angela,Flores,2025-05-21 05:30:23,2025-09-29 05:30:23,Prospect,OptedIn,
xFVOpG9vnplG5Usj0x,UcS80OqNrRQpeaIbhT,clifford.price372@mail.com,+1-510-854-1392,Clifford,Price,2025-08-20 21:59:58,2025-09-04 21:59:58,Prospect,OptedOut,2026-01-18 21:59:58
lawuB3pSelYj1FJhsw,l6NMLG2S7v4IcsMB4e,kimberly.morrison786@mail.com,+1-483-230-3351,Kimberly,Morrison,2024-02-16 00:05:37,2024-04-08 00:05:37,MQL,OptedOut,2024-04-05 00:05:37
xPJA8b60ZfjV7ZUlE2,fYDhlAbk7ox61JfxOi,alan.ingram650@homebuilder.com,+1-727-977-7720,Alan,Ingram,2025-06-22 22:21:13,2025-06-22 22:21:13,MQL,OptedIn,
LpOMuVXbJ5O4z7Ith9,r21vrZZhP71Kncpv5q,thomas.ross271@homebuilder.com,,Thomas,Ross,2025-07-08 11:07:41,2025-08-06 11:07:41,Customer,OptedOut,2025-10-09 11:07:41
ky1txKnmyH9eSWywkC,PmTMYFJLhjrekRhADO,doris.morgan122@example.com,+1-446-231-5956,Doris,Morgan,2024-04-04 07:47:07,2024-05-13 07:47:07,Prospect,OptedIn,
UiNUJZ4dn5tI7rUMng,XIyoWfYv6sGtk9HDLg,susan.williams412@mail.com,+1-225-700-7522,Susan,Williams,2025-07-07 10:05:38,2025-08-10 10:05:38,Prospect,OptedOut,2025-09-19 10:05:38
U8JYnYSqIQHj7M7Sjc,XIyoWfYv6sGtk9HDLg,brenda.dominguez274@example.com,,Brenda,Dominguez,2025-10-04 00:56:24,2025-12-31 00:00:00,Prospect,OptedOut,2025-12-15 00:56:24
UC4BM5Jg5KHcwSAqHf,H4HGJX8Ehh3PXPCQua,kevin.macias584@mail.com,+1-930-414-2276,Kevin,Macias,2025-11-26 09:18:42,2025-12-31 00:00:00,MQL,OptedOut,2026-04-17 09:18:42
NXDosvJdBwamLZOYwL,lXmW0K1vspJ3sw5U4l,beth.marshall571@mail.com,+1-663-467-8459,Beth,Marshall,2024-11-08 12:26:29,2025-02-21 12:26:29,SQL,OptedIn,
qV4ISbFchhHBeQvHHy,L7x8xriyxnMn0XSffa,crystal.melendez6@mail.com,+1-953-637-7672,Crystal,Melendez,2024-11-29 17:56:35,2025-03-27 17:56:35,MQL,OptedIn,
fR3xHJlfYpNzqCwx42,gLmi2RQAPsLNpmZlDR,antonio.galloway732@homebuilder.com,,Antonio,Galloway,2025-08-15 05:20:56,2025-11-27 05:20:56,Prospect,OptedIn,
LJceAR3z7Z75RjVmKK,iG4NVtBnyx4SHqKY0C,cheryl.cline456@homebuilder.com,+1-731-254-6631,Cheryl,Cline,2025-06-26 07:01:52,2025-09-24 07:01:52,MQL,OptedIn,
Dbesf04OZSUkBzFA2Z,R3e0rWkiDxsWgcQjTf,jacqueline.murray407@homebuilder.com,,Jacqueline,Murray,2025-12-01 02:08:03,2025-12-27 02:08:03,Customer,OptedIn,
qL66z40ooM5Nh5zT4m,Ceo5qo7w3vQiUNQLuH,cynthia.mcclain811@mail.com,,Cynthia,Mcclain,2025-02-12 14:32:34,2025-04-15 14:32:34,SQL,OptedIn,
RJCAOFjNxkCOgygHfq,46iUK7e6ctJRcIaZMJ,mark.bautista211@homebuilder.com,+1-324-533-5135,Mark,Bautista,2025-08-10 08:32:12,2025-11-14 08:32:12,Prospect,Unknown,
uyaG5mXTzziKjHvMzM,up4AJkZH7ghwVU42QJ,sara.barnes368@mail.com,+1-780-407-8204,Sara,Barnes,2024-08-01 14:37:12,2024-11-05 14:37:12,Prospect,OptedIn,
kh5ezxRTXrD6pdwIx3,JbR8eagC8gtuQuleZ9,william.jones502@homebuilder.com,+1-475-959-4708,William,Jones,2024-05-29 07:57:28,2024-10-12 07:57:28,Customer,OptedIn,
4wGuQ3kihIWplcSKPo,r74UZg9ow5FYPacmNu,jamie.mccarty763@homebuilder.com,+1-465-702-3176,Jamie,Mccarty,2024-07-21 23:22:44,2024-10-18 23:22:44,Prospect,OptedOut,2024-10-01 23:22:44
i5pK5gzqifIZFpAeNx,ZJGfJG8eSvw0cY6XV8,thomas.villa865@email.net,+1-358-330-2066,Thomas,Villa,2025-12-05 01:40:22,2025-12-31 00:00:00,SQL,Unknown,
NeuRhDAx2xtoZvIfcF,MMCGwebAjANzdYgqmE,shawn.mendoza885@email.net,+1-987-519-5033,Shawn,Mendoza,2024-04-23 03:31:41,2024-05-10 03:31:41,MQL,OptedIn,
uPjS5Ux8K7sarTgMjS,jwwOzx2bvxDZw8kEyA,derek.mendoza35@mail.com,+1-614-272-9112,Derek,Mendoza,2025-08-13 23:17:48,2025-08-28 23:17:48,Customer,OptedIn,
6bFCrZLR22X6u8lLIw,5cvzc3dhn7EymknRBg,jeremy.carter947@email.net,+1-459-572-7682,Jeremy,Carter,2024-03-25 01:15:33,2024-08-10 01:15:33,MQL,OptedIn,
ofSfOigbUOqb1qxclI,dYWdJLXnRMGI0oqLT0,alex.gillespie818@homebuilder.com,+1-453-972-7208,Alex,Gillespie,2025-05-22 18:03:28,2025-09-06 18:03:28,SQL,OptedIn,
MLKUalXRGp370q5doP,sY6qqHlGu9RwDRL13V,kevin.santos263@mail.com,+1-740-965-8092,Kevin,Santos,2025-12-04 11:39:57,2025-12-04 11:39:57,Customer,OptedIn,
HfK7py7UhT0RF2Yfrl,zrApbnoBeGiLSaEN6C,debbie.moss668@mail.com,+1-848-492-2347,Debbie,Moss,2024-03-10 17:41:37,2024-04-16 17:41:37,SQL,OptedIn,
1qTA0wAGoad0jsStfz,89kbPYTXfDFks5Rh4Y,sierra.davis952@example.com,+1-329-363-5921,Sierra,Davis,2024-09-01 19:24:54,2024-12-01 19:24:54,Customer,OptedOut,2024-10-02 19:24:54
MBnJIW3ZFnuKB9b7zF,V3rA9ltf7j0r02MvBx,christina.suarez595@homebuilder.com,,Christina,Suarez,2025-04-17 16:29:46,2025-04-26 16:29:46,Prospect,OptedIn,
JWF52Ty8MiZpWAmPte,SWWQg8zUkAuo1DzD1V,mary.perez804@example.com,+1-201-575-1279,Mary,Perez,2024-11-22 05:22:36,2025-01-07 05:22:36,SQL,OptedIn,
yD4OOkpA2boOd7j3SD,GNqnen7h3w9PangBNM,lisa.jenkins279@example.com,+1-250-539-3279,Lisa,Jenkins,2025-11-26 18:06:15,2025-12-31 00:00:00,SQL,OptedIn,
CK9biz1PrUzbITHI1X,,rita.lopez92@example.com,+1-919-458-5656,Rita,Lopez,2024-03-31 22:41:02,2024-05-08 22:41:02,MQL,OptedIn,
Pp3L99JCMKTwUfotHj,iepcueJRZj5IkA8XyW,jimmy.edwards823@example.com,+1-554-836-7306,Jimmy,Edwards,2024-10-12 20:28:01,2024-11-07 20:28:01,SQL,OptedIn,
vAjV4FBIU3DUIpzxrP,Wm9XPLsfKIwcTYke7L,rachel.davis164@example.com,+1-488-844-8997,Rachel,Davis,2024-09-01 00:01:48,2024-10-18 00:01:48,MQL,OptedIn,
Ly1y35ecWGxn1D0Wju,V3rA9ltf7j0r02MvBx,amy.banks987@mail.com,+1-345-625-7491,Amy,Banks,2024-11-29 04:07:22,2024-12-31 04:07:22,MQL,OptedIn,
1Qifjx5wQcfNLWI1gd,m4TBqop7lFlRj2SlWy,alexander.peterson841@example.com,+1-721-801-9657,Kyle,Adams,2025-09-17 01:19:32,2025-11-11 01:19:32,MQL,OptedIn,
Iy2Xnk4hdVPgW6ytyK,LdNWhPIBXEDr8S3PPW,judy.mcdonald231@mail.com,+1-316-686-4012,Kenneth,Stanton,2025-06-24 21:07:16,2025-07-22 21:07:16,Prospect,OptedIn,
nide6kyi6FFzjPQE9X,5cvzc3dhn7EymknRBg,monique.nelson967@homebuilder.com,+1-459-613-6817,Monique,Nelson,2025-02-21 05:47:16,2025-04-26 05:47:16,Prospect,Unknown,
rcHkoAqCmpW1jltTTl,ezGPO2hZBjDXmufVqq,elizabeth.barnett89@email.net,,Elizabeth,Barnett,2024-09-06 11:07:54,2024-12-28 11:07:54,Prospect,OptedIn,
tHHhCP7s5ifI7cJgFt,kySiQNES9Bsl1ecwtE,eric.ramirez799@email.net,+1-793-829-2435,Eric,Ramirez,2024-09-08 16:51:39,2024-09-12 16:51:39,Prospect,OptedIn,
RYZ1lWplJZHKmJjFz4,lCDrK9t0r88FAe10mE,lindsey.molina467@mail.com,+1-778-434-6593,Lindsey,Molina,2024-10-22 22:35:48,2025-02-27 22:35:48,MQL,Unknown,
eUXFtprjX7eLEkUnFl,OtpXjntUGUOfniqvyX,adrian.burke348@email.net,+1-743-394-1234,Adrian,Burke,2024-03-21 13:23:39,2024-04-18 13:23:39,Prospect,OptedIn,
TLJmHRynbCtz3SDNAd,afJE7N8OaZQUXuvAAH,scott.bell832@email.net,+1-295-366-6200,Scott,Bell,2024-09-22 23:08:25,2024-12-17 23:08:25,Customer,OptedIn,
hO4IfzPw38QCU9lkk0,iepcueJRZj5IkA8XyW,patricia.davis145@email.net,+1-577-458-6032,Patricia,Davis,2024-11-10 15:40:04,2024-12-14 15:40:04,Prospect,OptedIn,
ETz1VxUBlryTiLfFIi,O8d1kDQLMimZ539cfG,elizabeth.robertson278@homebuilder.com,+1-233-480-4033,Elizabeth,Robertson,2024-08-03 17:27:34,2024-08-25 17:27:34,Customer,Unknown,
qKiezTFY5xGG0zSciz,Z2Xf4e0QUQMtS9AWec,diane.whitney169@email.net,+1-739-894-3302,Diane,Whitney,2025-07-06 03:57:51,2025-10-18 03:57:51,SQL,OptedIn,
BIsgppPpSEsDAq2REl,iG4NVtBnyx4SHqKY0C,robert.hill685@homebuilder.com,+1-798-916-3406,Robert,Hill,2025-07-17 10:09:09,2025-10-24 10:09:09,Prospect,OptedOut,2025-09-09 10:09:09
yXM0MohDCYmxzEJnpb,4v1PllyeQzNruNgfXe,cheyenne.johnston733@mail.com,,Cheyenne,Johnston,2024-12-08 23:32:18,2025-04-29 23:32:18,SQL,OptedIn,
hLWFTjx46w8Goo7LI5,y4xj72HG9q0Sw2vblc,dakota.simpson751@example.com,+1-761-338-1577,Dakota,Simpson,2025-08-01 14:34:05,2025-10-16 14:34:05,MQL,OptedIn,
xIrIUuuXvvtgLSMPpt,DpGYG6jE3uDE6KTg8x,james.ryan824@mail.com,+1-389-879-4282,James,Ryan,2025-06-25 14:50:13,2025-08-14 14:50:13,Prospect,OptedIn,
UqfR0d8ile5G0E5hfS,Ceo5qo7w3vQiUNQLuH,jasmine.merritt582@example.com,+1-688-485-1021,Jasmine,Merritt,2024-01-23 15:57:03,2024-04-20 15:57:03,SQL,OptedIn,
JG14M9Ukx26gvRfzKI,H4HGJX8Ehh3PXPCQua,taylor.flores197@homebuilder.com,+1-899-239-4781,Taylor,Flores,2025-07-29 06:56:44,2025-09-19 06:56:44,Customer,OptedIn,
Z8U1HsxCK1yo0WdZk0,5iBGfbsBliYTrKx0wx,mariah.anderson998@email.net,+1-313-874-7890,Mariah,Anderson,2025-04-21 09:46:43,2025-05-06 09:46:43,MQL,OptedIn,
DquxcCJlc4KMn3CAim,YXzTmMDljISVOVfqoc,mary.branch353@homebuilder.com,+1-469-796-7500,Mary,Branch,2024-11-02 22:55:14,2024-12-05 22:55:14,Customer,Unknown,
EO1U3cfLams8iKAYvG,eXyHKVmR4cSxrdvQbP,gabrielle.hanson414@example.com,+1-766-910-7830,Gabrielle,Hanson,2025-12-23 17:22:30,2025-12-31 00:00:00,Prospect,OptedIn,
f0nX8f3hluFczj04bt,WFcBkP6dMSfsABOK9z,william.summers50@mail.com,+1-234-548-1177,William,Summers,2025-06-21 09:30:50,2025-11-07 09:30:50,SQL,OptedOut,2025-11-02 09:30:50
MREGCCm4XFUEpXVL5p,OdX954vy9KaledJRxE,paul.jones50@email.net,+1-845-830-7588,Paul,Jones,2025-11-26 10:31:47,2025-12-19 10:31:47,Customer,OptedIn,
PxNQiEGcK0zlRnsxCm,6iS42i1L6nvjVYKQSn,rachel.chan281@mail.com,+1-423-682-7218,Rachel,Chan,2024-07-23 22:57:56,2024-08-21 22:57:56,Prospect,OptedIn,
DM6tlQGyRgmFhqQdEr,r74UZg9ow5FYPacmNu,anthony.gonzalez512@email.net,+1-338-928-6807,Anthony,Gonzalez,2025-03-06 03:52:33,2025-06-03 03:52:33,Prospect,OptedOut,2025-05-24 03:52:33
L4yCYBKZo5LuIpn1nL,Q0DHhnZnXMC7fUxJOO,patrick.jensen365@homebuilder.com,+1-220-356-3123,Patrick,Jensen,2025-10-26 08:46:34,2025-12-31 00:00:00,Customer,OptedOut,2026-05-12 08:46:34
w7X0WxqYYZWz7s9tv9,9KTkXGOQhlTCOZYzWF,howard.lane611@example.com,+1-239-511-2000,Howard,Lane,2024-08-15 04:27:20,2024-09-20 04:27:20,SQL,OptedIn,
VGrTlX4CrP7ZUYDRnm,28KTSbVKcAzjIKpXhI,veronica.johnson928@mail.com,,Veronica,Johnson,2025-04-15 11:52:19,2025-08-28 11:52:19,Prospect,OptedIn,
fnzTlsBLkygSuxmjdd,46iUK7e6ctJRcIaZMJ,summer.allen28@example.com,+1-805-751-5155,Summer,Allen,2025-03-27 03:54:39,2025-08-23 03:54:39,MQL,OptedOut,2025-05-03 03:54:39
G2J1E7So2w4TbKzq7h,pMp2iXz6pkIzRLoRzm,patrick.james828@email.net,+1-845-315-4375,Patrick,James,2024-05-20 13:52:56,2024-08-13 13:52:56,SQL,OptedOut,2024-08-14 13:52:56
6p1fFOanvRdbjElDGi,dPxN2CN0JpBfcFgL7N,brandy.zuniga761@homebuilder.com,+1-332-996-9574,Brandy,Zuniga,2025-06-29 10:35:43,2025-07-23 10:35:43,MQL,OptedIn,
TxgeM4CdWsaqcU0t2T,l6NMLG2S7v4IcsMB4e,rodney.thompson560@email.net,+1-516-846-1156,Rodney,Thompson,2025-04-29 07:23:12,2025-09-16 07:23:12,Prospect,OptedIn,
uQf1rAVGOmgWjLSeuq,Y70aXwIkuLPeV9DpCB,gary.reed515@homebuilder.com,+1-412-720-6364,Gary,Reed,2024-08-26 11:27:21,2024-12-03 11:27:21,Prospect,OptedIn,
NjjXz0RD4J256j1LGQ,T936tLiVAFRRW9NHPK,jesse.reyes957@email.net,+1-942-879-1503,Jesse,Reyes,2024-09-22 19:16:48,2024-10-17 19:16:48,MQL,OptedIn,
bvnFDoqKhvtokUAqNZ,Nat4FyDPoLnt0sREVH,ashley.davis605@homebuilder.com,,Ashley,Davis,2025-07-19 16:56:14,2025-09-17 16:56:14,MQL,OptedIn,
K73iptEcOfE5TrzYFL,YsykvEAnAPBvmPfjF9,cameron.carson972@example.com,+1-497-203-4499,Cameron,Carson,2024-12-29 02:12:12,2025-04-07 02:12:12,Prospect,OptedOut,2025-01-24 02:12:12
eXuBS3ekcBaobc2KWd,8CC3LHXKhHGrzg5xmu,kimberly.lee997@example.com,+1-870-652-6191,Kimberly,Lee,2025-05-19 23:52:58,2025-06-07 23:52:58,MQL,OptedIn,
dfsBHggviwAXBRjlUB,6SShUJ9y1yH7R050DQ,erica.houston158@homebuilder.com,+1-909-388-7838,Erica,Houston,2024-11-08 07:42:24,2024-11-08 07:42:24,MQL,Unknown,
FW73e4pD7RwXG3iMvy,pTb5GMbivOeHx3lAU0,laura.logan962@example.com,,Laura,Logan,2024-05-21 00:24:41,2024-08-26 00:24:41,MQL,OptedOut,2024-09-22 00:24:41
g6z8uwnlVkMiDhNMQt,R3e0rWkiDxsWgcQjTf,kevin.ramirez897@email.net,+1-323-932-6942,Kevin,Ramirez,2024-07-17 04:35:11,2024-09-08 04:35:11,Prospect,OptedIn,
xBczmnhzCu9PEBAeTf,up4AJkZH7ghwVU42QJ,crystal.hernandez497@mail.com,+1-632-444-8921,Crystal,Hernandez,2024-03-17 11:39:06,2024-08-02 11:39:06,MQL,OptedIn,
gwzrz6nge8ozqrdX9X,j4boXJ4eJbQgL2rLzH,aaron.coleman432@example.com,+1-420-618-7102,Aaron,Coleman,2025-01-07 08:11:48,2025-01-16 08:11:48,Prospect,OptedIn,
mIH2lq6BU4j7JYEirI,BSs4or6eX05kEPTrtA,gregory.garner180@mail.com,+1-831-799-2185,Gregory,Garner,2024-08-22 03:15:09,2024-11-29 03:15:09,MQL,OptedOut,2025-01-31 03:15:09
ep8G1fvUFuNW6o4br0,VoHIazU9XLYXSJBhZE,joseph.lee583@email.net,+1-213-999-1251,Joseph,Lee,2024-07-06 00:22:11,2024-09-26 00:22:11,Customer,Unknown,
EtIZhNSFvxP0kkzrwo,fYDhlAbk7ox61JfxOi,linda.craig378@email.net,+1-656-591-5188,Linda,Craig,2025-07-13 10:40:59,2025-10-22 10:40:59,Prospect,OptedOut,2025-09-08 10:40:59
2QvMvxOBC6RA7ZJOOX,V7C8n1YMnYb5JziWlp,evelyn.jones78@mail.com,+1-973-493-9283,Amber,Hall,2024-10-16 20:36:11,2025-01-29 20:36:11,SQL,OptedOut,2024-12-07 20:36:11
YaeyZwkm7tDFVRIKFO,dpKEXNYkMSx02H18t0,john.clark375@mail.com,+1-594-541-6987,John,Clark,2025-05-30 16:50:27,2025-08-21 16:50:27,SQL,Unknown,
y0Fuke0ib85bKjBGJz,FvHRkZfKUKULGHasYW,nathan.crosby666@example.com,+1-295-960-9612,Nathan,Crosby,2024-11-21 16:01:07,2025-01-25 16:01:07,Prospect,OptedIn,
kgkjiCVzJecyinbOJB,QDGpKZZULg36mS7rR0,joan.james886@homebuilder.com,,Joan,James,2024-07-11 01:16:54,2024-09-18 01:16:54,SQL,OptedIn,
6js32jXjVM4ihw1M0A,zrApbnoBeGiLSaEN6C,rachel.king598@email.net,+1-356-498-5285,Rachel,King,2024-06-06 22:49:56,2024-09-29 22:49:56,SQL,OptedIn,
7pAjdNk9NstyAk3wL1,oHoTMaE9FEXnjlwZyO,benjamin.hamilton364@example.com,+1-996-484-2470,Benjamin,Hamilton,2025-02-05 00:35:46,2025-06-27 00:35:46,Prospect,Unknown,
OzLv3BuiGD6iXpUCCf,H4HGJX8Ehh3PXPCQua,lindsey.cain337@mail.com,+1-267-427-5432,Lindsey,Cain,2024-11-27 22:25:09,2025-04-17 22:25:09,Prospect,OptedOut,2025-04-23 22:25:09
bDJ7F34tTzXOOiDlgx,ZnA4rcEu8SFF0ntg9R,gregory.wright623@email.net,+1-274-643-1438,Gregory,Wright,2024-02-12 11:12:52,2024-04-18 11:12:52,SQL,Unknown,
WISaMLApyHINqtO3MA,eXyHKVmR4cSxrdvQbP,anna.reyes535@homebuilder.com,+1-984-602-9073,Anna,Reyes,2025-10-30 04:19:05,2025-12-31 00:00:00,MQL,OptedIn,
yW7uVZlMh3TOchuqpE,UcS80OqNrRQpeaIbhT,christine.anderson920@mail.com,+1-841-846-2233,Christine,Anderson,2025-10-14 11:34:00,2025-10-18 11:34:00,SQL,OptedIn,
Q4uCfgL8ArsMTFa9Yw,QDGpKZZULg36mS7rR0,mark.smith197@email.net,+1-428-765-5880,Mark,Smith,2024-06-25 04:26:26,2024-07-10 04:26:26,MQL,OptedOut,2024-09-03 04:26:26
dNIf708ZmzkJyDfQZB,VoHIazU9XLYXSJBhZE,joseph.morgan134@email.net,+1-874-449-6054,Joseph,Morgan,2025-10-29 17:22:54,2025-12-31 00:00:00,Prospect,Unknown,
