lead_id,account_id,email,phone,first_name,last_name,lead_source,status,created_at,updated_at,is_converted,converted_contact_id,opt_in_status,unsubscribed_at
h4TMTq034mmpUxEASM,jj7hhAxWmiA7mGsl1o,keith.hardin134@example.com,,Keith,Hardin,Event,Working,2024-01-29 16:44:26,2024-03-25 16:44:26,False,,OptedIn,
7Aln5Rfhu7vtg3gwTM,mDhnPLXhGHOkLYBJDZ,vanessa.molina281@example.com,+1-895-279-6208,Vanessa,Molina,Web,New,2024-02-15 00:56:20,2024-06-09 00:56:20,False,,OptedIn,
NWtJMAaHhxMcEOJbmY,,sandra.estrada383@email.net,+1-634-918-3607,Sandra,Estrada,Organic,Nurture,2024-04-23 10:42:58,2024-06-11 10:42:58,False,,OptedIn,
enWD4847Gg96Dtl6Vr,pYal8VrpWIAvDwWH4C,donald.clark383@homebuilder.com,,Donald,Clark,Event,Disqualified,2025-09-26 08:12:02,2025-11-15 08:12:02,True,,OptedIn,
afCIh9F4HgWJbIpUUL,d1HDjft5Q1DV1CeXDa,mary.fischer380@email.net,,Mary,Fischer,Paid Search,Working,2025-09-21 23:04:38,2025-10-26 23:04:38,True,,OptedOut,
UkmvKyvNr2skqAFrq4,l66RJ7MlSSq5oIhbDr,anthony.orr36@mail.com,+1-370-243-4479,Anthony,Orr,Paid Search,Nurture,2024-05-30 18:36:21,2024-09-05 18:36:21,False,,Unknown,
QGOXvPU8mbwfcJElGV,,susan.fernandez491@example.com,+1-337-941-7635,Susan,Fernandez,Event,Qualified,2025-06-26 00:39:13,2025-09-14 00:39:13,False,,Unknown,
HIsEj3J1vmo05InHGE,lCDrK9t0r88FAe10mE,lauren.smith845@email.net,+1-685-393-3993,Lauren,Smith,Organic,Nurture,2024-10-25 07:12:37,2024-11-01 07:12:37,True,,OptedOut,
gP7VFHyQlHW6RLShaH,WFcBkP6dMSfsABOK9z,marissa.johnson481@homebuilder.com,+1-507-310-3929,Marissa,Johnson,Organic,Nurture,2025-09-14 01:52:48,2025-11-15 01:52:48,False,,OptedIn,
2hokhJQDloGgYsVJ46,46iUK7e6ctJRcIaZMJ,james.mcmahon792@example.com,+1-580-259-7004,James,Mcmahon,Organic,New,2024-08-21 15:06:30,2024-11-21 15:06:30,False,,OptedIn,
Ty0c8yjIuKKVRwu2QF,ErHsPBhmZ70egJM9eF,ashley.dennis996@example.com,+1-594-453-1426,Ashley,Dennis,Organic,Qualified,2024-03-31 04:41:25,2024-06-09 04:41:25,False,,OptedIn,
vungeCCGoSCZXfO2MK,,abigail.guerra830@mail.com,+1-289-895-4732,Abigail,Guerra,Event,New,2024-04-22 23:57:25,2024-04-25 23:57:25,False,,OptedIn,
Qeb2fQyV3W9BvGaxtt,fGz1PSkFSn80py8pNd,kenneth.rodriguez627@example.com,,Kenneth,Rodriguez,Organic,New,2025-04-26 22:57:39,2025-07-02 22:57:39,False,,OptedIn,
PFo0TA5fSEKyyKufJp,dWt8VGoKjei0KIfBbd,jasminekirk969@email.net,,Jasmine,Kirk,Web,New,2025-01-16 09:13:46,2025-04-15 09:13:46,True,,Unknown,
FTA0abAST4AXHFw7zs,,sean.reynolds193@email.net,+1-486-358-2145,Sean,Reynolds,Organic,New,2024-07-09 17:49:33,2024-08-07 17:49:33,False,,OptedIn,
uFfelullqiyuMOnLFj,aTFYwg7sklLI90iiyl,jose.lin35@homebuilder.com,+1-720-677-8655,Jose,Lin,Web,New,2025-09-30 01:48:50,2025-12-31 00:00:00,False,,OptedIn,
3Jo9p7qSHYSlLUsNqN,,victoria.dennis81@homebuilder.com,+1-420-488-2932,Victoria,Dennis,Web,Qualified,2025-04-10 19:06:04,2025-07-26 19:06:04,False,,OptedIn,
INqTS06w1FiEgF6Mhg,GNqnen7h3w9PangBNM,darren.gomez1@homebuilder.com,+1-641-653-5266,Darren,Gomez,Referral,Nurture,2024-04-18 09:16:02,2024-05-11 09:16:02,False,,OptedOut,
H0ph2Gf6hmKHuGqffa,l66RJ7MlSSq5oIhbDr,christian.mcguire697@email.net,+1-360-918-5829,Christian,Mcguire,Organic,Qualified,2025-01-16 13:50:25,2025-01-31 13:50:25,False,,OptedIn,
DHqKep5d6otQdkQV0E,kTmV6Vw2mrWSx3TOgU,jessica.murphy63@homebuilder.com,,Jessica,Murphy,Other,Disqualified,2025-11-19 07:58:48,2025-12-31 00:00:00,False,,Unknown,
upfaREes1esq3RN7me,HUXisZFTP5eLPr3ee3,william.hill845@homebuilder.com,+1-748-945-1576,William,Hill,Other,Nurture,2024-11-06 03:43:56,2025-02-16 03:43:56,False,,OptedOut,
iH3foFcB2YHw9C9Yql,gLmi2RQAPsLNpmZlDR,,+1-763-929-8755,Crystal,Hunt,Referral,Disqualified,2025-02-13 13:52:50,2025-04-22 13:52:50,False,,OptedOut,
dyVLWAH1lXqc2pRcVR,,kimberly.mann611@mail.com,+1-380-493-2275,Kimberly,Mann,Event,Disqualified,2025-03-13 20:10:12,2025-05-17 20:10:12,False,,OptedIn,
rPyZXigEvid1PwreAf,fG2kTeuBadU5LKfrKh,leroy.middleton891@example.com,,Leroy,Middleton,Organic,Working,2025-07-19 21:15:21,2025-09-29 21:15:21,False,,OptedIn,
o1jUKRORRz6f4RdyPw,,ryan.randolph836@homebuilder.com,+1-506-417-1147,Ryan,Randolph,Organic,Nurture,2024-02-15 16:56:37,2024-05-29 16:56:37,False,,OptedIn,
qsmyThfAbsM1PU5jnD,LdNWhPIBXEDr8S3PPW,laura.stewart875@mail.com,+1-534-812-5895,Laura,Stewart,Event,Working,2025-11-22 21:24:03,2025-12-31 00:00:00,False,,OptedIn,
U3r7uZMx7nywM2jWqP,,mckenzie.guerrero323@example.com,+1-598-317-2440,Mckenzie,Guerrero,Organic,Qualified,2024-05-14 19:24:58,2024-06-09 19:24:58,True,,Unknown,
yzZYfVk19toLjHtKwD,jwCDe9A40RaIEhhSgv,natalie.johnson388@mail.com,,Natalie,Johnson,Other,Nurture,2024-04-05 09:23:37,2024-04-07 09:23:37,False,,OptedOut,
T6UfiuJvpAoNTPkYLR,FvHRkZfKUKULGHasYW,cynthia.smith754@homebuilder.com,+1-864-812-1777,Cynthia,Smith,Event,Disqualified,2025-12-12 02:00:44,2025-12-13 02:00:44,False,,OptedIn,
lWlXfR3Ktr2XCLbNla,efuM6IsNyViuUb5CxY,derrick.bennett525@email.net,+1-545-381-1382,Derrick,Bennett,Web,Nurture,2024-09-18 06:51:29,2024-10-10 06:51:29,False,,Unknown,
IoDKVBLcTaQUv8Gy8S,XIyoWfYv6sGtk9HDLg,sherry.nunez386@example.com,+1-501-563-6683,Sherry,Nunez,Referral,Disqualified,2025-12-29 05:12:48,2025-12-31 00:00:00,False,,OptedIn,
kpevFi0qaEfoYRuqwG,,joseph.hernandez21@mail.com,+1-338-284-8302,Joseph,Hernandez,Referral,Working,2024-08-26 04:09:37,2024-10-14 04:09:37,False,,OptedIn,
4zNppjL48DqjyXf0cw,sCCFc96vffclX2TcUz,lisa.gross376@example.com,,Lisa,Gross,Organic,Disqualified,2025-09-03 08:10:55,2025-09-23 08:10:55,True,,OptedIn,
TKEneV8ZV91XXfGjQn,,justin.gonzalez980@email.net,+1-276-824-2813,Justin,Gonzalez,Event,Working,2025-07-03 05:40:36,2025-08-03 05:40:36,False,,OptedIn,
Js3wjEr6k84Weqy00F,GMP23YMHNRYpcb75Nz,nancy.tapia363@homebuilder.com,+1-611-496-6535,Nancy,Tapia,Referral,Nurture,2024-04-10 08:43:38,2024-06-19 08:43:38,False,,Unknown,
7C2qrlFsjzXc7MxOQB,iVtngc7kAzyo7QzQzc,mercedes.curry101@mail.com,+1-301-490-3219,Mercedes,Curry,Organic,New,2025-08-14 04:26:31,2025-10-19 04:26:31,False,,Unknown,
fRMxDacDE3x2MKqsN7,GP1ml0ueb0FnIxdQNL,aaron.jones935@homebuilder.com,+1-390-751-2541,Aaron,Jones,Organic,New,2024-05-15 05:28:14,2024-07-19 05:28:14,False,,OptedIn,
vA1dXt1S0sxHJJC2R2,,,+1-494-618-8503,Angela,Clark,Referral,Nurture,2024-11-26 12:38:53,2025-02-21 12:38:53,False,,OptedIn,
JZ66twtPAHrR0J36uv,YXUZXKTrbr9WRoXSmV,gregory.barnes270@mail.com,+1-393-845-8715,Gregory,Barnes,Other,New,2024-10-24 08:55:35,2024-10-28 08:55:35,False,,OptedIn,
YqL9xxwDLycfGe9H9J,ezGPO2hZBjDXmufVqq,jose.james663@mail.com,+1-735-247-4830,Jose,James,Organic,Working,2025-01-20 01:52:59,2025-04-13 01:52:59,False,,OptedIn,
nthgVNBK1zCE2UCJor,piOwZXdh26SssFXy2O,brandy.little800@mail.com,+1-403-487-9830,Brandy,Little,Web,Nurture,2024-12-15 09:45:04,2025-01-17 09:45:04,True,,OptedIn,
MeWwxH5UAuG3LVKMIw,V7C8n1YMnYb5JziWlp,todd.sandoval866@homebuilder.com,+1-275-320-7989,Todd,Sandoval,Paid Search,Working,2024-07-02 08:11:13,2024-09-02 08:11:13,False,,OptedIn,
lY6ZnY996VOtDoGI11,c5vOEjR7WA2MurSrvY,hector.evans486@mail.com,+1-236-763-3638,Hector,Evans,Web,Working,2024-08-24 21:43:28,2024-11-19 21:43:28,False,,OptedOut,
6L4x0PNC0qYUmWxkgc,,jesse.carter469@mail.com,+1-533-379-6656,Jesse,Carter,Other,New,2025-05-11 07:47:14,2025-06-06 07:47:14,False,,OptedIn,
CJ4Yf059pVbXvbWY3O,,todd.robles288@email.net,+1-378-350-1085,Todd,Robles,Other,Qualified,2025-11-05 06:32:41,2025-12-31 00:00:00,False,,Unknown,
b1AULP5R01B4O4TxLV,ZiDUsd88kXkQaMz8Uk,philip.howard337@email.net,+1-732-938-2431,Philip,Howard,Organic,Nurture,2024-08-09 11:58:52,2024-09-07 11:58:52,True,,OptedIn,
oUyccG1EPwChaYUkpI,yF1mLjcljK2XoAmShd,timothy.davis573@mail.com,+1-626-432-2524,Timothy,Davis,Event,Nurture,2024-03-03 19:03:31,2024-06-09 19:03:31,False,,OptedIn,
1x00pEqLAvH2F8EtCt,,daniel.ibarra824@email.net,+1-865-215-8354,Daniel,Ibarra,Paid Search,Nurture,2025-07-09 14:12:43,2025-08-05 14:12:43,False,,OptedIn,
kCypzlVbCdSu1FQnfQ,,kari.mitchell497@example.com,,Kari,Mitchell,Other,Working,2024-07-07 09:57:14,2024-09-28 09:57:14,False,,OptedIn,
Po4EcbdClJMUjs1YT5,,tara.nguyen32@mail.com,+1-359-653-8867,Tara,Nguyen,Organic,Qualified,2024-10-19 00:16:42,2024-11-13 00:16:42,False,,OptedOut,
mGNnAMg95DIrmoHtNA,piOwZXdh26SssFXy2O,elaine.wilson727@mail.com,+1-201-207-6618,Elaine,Wilson,Other,Qualified,2024-01-10 15:12:26,2024-03-23 15:12:26,False,,OptedIn,
BxuONrjQnvzD0JcMeb,BSs4or6eX05kEPTrtA,steven.flores162@example.com,+1-732-964-8670,Steven,Flores,Other,Disqualified,2025-11-24 06:10:59,2025-12-31 00:00:00,False,,OptedIn,
LhEKrZgqBOhTlk1k76,Y5zuS7pUiVGpyFYNvV,daniel.terry475@homebuilder.com,+1-821-934-8187,Daniel,Terry,Other,Nurture,2025-07-15 14:41:35,2025-11-03 14:41:35,False,,OptedIn,
j1AeWfMfM0697RXyRK,MgKTRmU6e5HptCjcjt,janet.ayala769@mail.com,+1-675-699-1752,Janet,Ayala,Web,Qualified,2025-06-15 13:06:19,2025-07-07 13:06:19,False,,OptedIn,
vYrhxjaaAwI7L2QlRq,9v4p55joYaYK7Lfkri,timothy.ballard720@email.net,+1-410-806-2134,Timothy,Ballard,Referral,Nurture,2024-04-21 22:17:54,2024-07-08 22:17:54,True,,OptedOut,
hFnZxgqKFI8MC50c6P,,tracy.jenkins298@email.net,+1-388-428-7286,Tracy,Jenkins,Web,Working,2025-03-23 13:58:52,2025-07-19 13:58:52,False,,OptedIn,
XDEhp8UtF2rXm4HcWM,,jimmy.carter584@email.net,,Jimmy,Carter,Event,New,2024-09-23 20:04:43,2024-10-25 20:04:43,False,,OptedIn,
V1IOuetL38v6eAzMIN,87jLQnFdFbiHw1qsCb,william.wu426@example.com,+1-286-715-4716,William,Wu,Referral,Working,2024-08-16 05:34:22,2024-10-02 05:34:22,False,,Unknown,
So2wJ9rvpiIVEFjIS8,d1HDjft5Q1DV1CeXDa,kirsten.brown739@example.com,+1-979-862-4746,Kirsten,Brown,Paid Search,New,2025-09-05 06:07:02,2025-10-26 06:07:02,False,,OptedIn,
Zh6fa064uZi0tAU2c1,2wWFdCtrD7dKAH7m02,kelsey.green518@email.net,+1-844-781-3132,Kelsey,Green,Paid Search,Qualified,2025-05-21 01:15:01,2025-09-10 01:15:01,False,,OptedOut,
77ujGpgE3ZW4ENleQl,,louis.myers519@homebuilder.com,+1-803-240-7419,Louis,Myers,Referral,Working,2024-11-06 20:19:37,2024-11-26 20:19:37,False,,OptedIn,
UVmI4EvQ2oBf2pOqgt,,scott.ross38@example.com,,Scott,Ross,Event,Working,2024-08-12 03:49:21,2024-11-22 03:49:21,True,,OptedIn,
M4SqUBMT2FW9G7HFp7,3vqTVvAZj7ObsVNyul,rita.adams990@mail.com,+1-697-388-1145,Rita,Adams,Other,Working,2024-01-13 19:05:35,2024-03-14 19:05:35,False,,OptedIn,
2Fn1ldwAtraw8ewlAJ,fYDhlAbk7ox61JfxOi,,+1-261-927-7766,Jessica,Morgan,Organic,Working,2025-12-13 07:44:05,2025-12-31 00:00:00,False,,OptedIn,
X3VtRQVmJb1i4aD8FT,iepcueJRZj5IkA8XyW,lori.parker180@homebuilder.com,+1-206-666-6151,Lori,Parker,Organic,Working,2024-08-25 08:05:59,2024-09-25 08:05:59,False,,OptedIn,
A66vydpPDx7EZRLyr4,qRgiUtR38PYYfJ1F0D,robert.armstrong326@mail.com,+1-338-506-8556,Robert,Armstrong,Web,Nurture,2025-11-12 11:41:07,2025-11-16 11:41:07,False,,OptedIn,
l3KV2dufMbMURaiaqm,,garrett.harris208@mail.com,+1-617-811-5358,Garrett,Harris,Other,Qualified,2024-11-07 08:21:24,2025-02-16 08:21:24,False,,OptedOut,
m5NhuCIvDQjmLnc5Z5,,colleen.gould523@mail.com,+1-627-242-4513,Colleen,Gould,Organic,Qualified,2025-06-18 14:07:08,2025-09-29 14:07:08,False,,OptedIn,
bz9AcExaiKscXH6D1R,,christina.rivera245@homebuilder.com,+1-858-804-4228,Christina,Rivera,Referral,Nurture,2025-08-15 11:33:04,2025-09-16 11:33:04,False,,OptedOut,
u4GvlTK2OoJV8vMmNc,,cassidy.smith575@homebuilder.com,,Cassidy,Smith,Referral,Working,2024-05-18 21:08:26,2024-08-26 21:08:26,False,,OptedIn,
eKaIlkjXfaaWUHv7am,,jennifer.lang680@mail.com,+1-503-378-1655,Jennifer,Lang,Event,New,2024-02-03 05:29:18,2024-04-18 05:29:18,False,,Unknown,
4X9KTWOO7WgxUyxYKz,,christopher.bush264@example.com,,Christopher,Bush,Web,Qualified,2024-06-14 21:45:31,2024-07-04 21:45:31,False,,OptedIn,
EWwKGhRKIVlMiU0kpA,EqPtSkaVdOa3f8IqvO,rhonda.wang110@email.net,+1-905-518-6813,Rhonda,Wang,Organic,Working,2025-09-22 12:36:00,2025-12-31 00:00:00,False,,OptedIn,
N7ew21FoCZBCqBi1Yx,DyIHChJLvnG7fNyoxn,angela.pena627@homebuilder.com,+1-587-882-1774,Angela,Pena,Paid Search,Nurture,2025-08-11 04:55:18,2025-09-19 04:55:18,False,,OptedIn,
6ruyEQOf7gnSQsMxGR,,april.cox878@mail.com,+1-409-227-3319,April,Cox,Organic,Nurture,2025-08-07 03:13:50,2025-08-22 03:13:50,False,,OptedIn,
EoIv4Bs9halEZyXEKC,pYal8VrpWIAvDwWH4C,james.moore954@mail.com,+1-245-975-1764,James,Moore,Referral,New,2025-07-26 17:13:29,2025-11-13 17:13:29,False,,Unknown,
f2QFpQrXZNW2bL9XLy,Zs9jw2lEGEfWnOus2e,amanda.heath128@mail.com,+1-928-279-3898,Amanda,Heath,Organic,New,2024-12-23 23:19:40,2025-03-12 23:19:40,False,,OptedOut,
8hFzWtv25z6JTvCzJ5,tXsQ06N33Gmyg93mCX,jerome.solis555@email.net,+1-676-498-9960,Jerome,Solis,Event,Working,2024-08-12 23:12:41,2024-08-23 23:12:41,False,,OptedIn,
sqxeqpf91RVNTPjfkx,,renee.rivera727@example.com,+1-413-205-9848,Renee,Rivera,Event,New,2024-03-18 18:56:44,2024-07-10 18:56:44,False,,OptedIn,
BckfsGflpWLsNhME2J,6SShUJ9y1yH7R050DQ,jason.quinn370@email.net,,Jason,Quinn,Organic,Working,2024-03-23 18:14:05,2024-04-16 18:14:05,False,,OptedIn,
RCOLDPaS92JHKq1HEp,ZiDUsd88kXkQaMz8Uk,shelby.johnson993@homebuilder.com,+1-221-575-4976,Shelby,Johnson,Paid Search,Disqualified,2024-08-23 23:08:56,2024-10-06 23:08:56,False,,OptedIn,
c72x63LTgz2YEd9381,m4TBqop7lFlRj2SlWy,andrew.bentley836@homebuilder.com,+1-563-575-5393,Andrew,Bentley,Web,New,2024-12-05 10:50:44,2025-02-21 10:50:44,False,,OptedIn,
VqmBt8LGcnTggECPit,iVtngc7kAzyo7QzQzc,curtis.sanders870@homebuilder.com,+1-988-374-8780,Curtis,Sanders,Organic,New,2025-08-27 20:52:01,2025-10-31 20:52:01,False,,OptedIn,
qSbUAR8TYIOJC38F2j,,todd.moore684@homebuilder.com,+1-301-904-9285,Todd,Moore,Event,Qualified,2024-11-30 10:03:17,2025-01-23 10:03:17,False,,OptedIn,
WcSruWnLHhQKEM7TAp,eUn5DgIaTWQkKhGF7B,kevin.hall164@mail.com,+1-486-607-1742,Kevin,Hall,Organic,Nurture,2025-05-13 10:43:35,2025-06-15 10:43:35,True,,OptedIn,
BM6nK8E9NiQZWGAWk5,9v4p55joYaYK7Lfkri,kelsey.wright722@homebuilder.com,+1-263-896-1854,Kelsey,Wright,Organic,Working,2025-02-23 10:11:45,2025-05-10 10:11:45,False,,OptedIn,
fhRgn4Vv1p9MrqTMqf,qfXNjng4kL6E4bcayK,joseph.martinez552@homebuilder.com,,Joseph,Martinez,Referral,Nurture,2025-05-31 12:09:06,2025-08-19 12:09:06,True,,OptedOut,
CRgYigsocqIekvGJJo,c94RIH3VJS3p4rrcVS,kristen.rios202@example.com,+1-557-772-9017,Kristen,Rios,Event,Disqualified,2025-05-31 20:59:55,2025-08-16 20:59:55,False,,OptedIn,
CnMnx2bp5bogZWC3PZ,psjQo4g1i24BF4ouPR,david.yang374@homebuilder.com,+1-827-383-4981,David,Yang,Event,Working,2025-10-14 23:10:16,2025-12-31 00:00:00,False,,OptedIn,
SaPAppE6YrCuNNEoka,,joseph.miller885@homebuilder.com,+1-297-530-3123,Joseph,Miller,Web,Disqualified,2024-10-17 06:03:39,2024-12-02 06:03:39,False,,OptedOut,
EddMaf8HQqKzM3VNYS,,charles.bowen357@mail.com,,Charles,Bowen,Other,Working,2025-02-25 04:00:54,2025-04-01 04:00:54,False,,OptedIn,
WDSVS566q3toi3LdtQ,,kathryn.perry329@example.com,+1-700-753-3393,Kathryn,Perry,Paid Search,Qualified,2024-01-06 17:29:47,2024-04-10 17:29:47,True,,OptedIn,
KY7k5exuXlPU8OgSLe,eUn5DgIaTWQkKhGF7B,alexis.greer441@homebuilder.com,+1-795-279-1854,Alexis,Greer,Other,Qualified,2025-11-29 00:12:14,2025-12-31 00:00:00,False,,OptedOut,
UOtITfqCLOztSTtKgc,dWt8VGoKjei0KIfBbd,cassidy.hernandez402@example.com,+1-852-993-6253,Cassidy,Hernandez,Organic,Qualified,2024-02-08 17:23:27,2024-05-25 17:23:27,False,,OptedIn,
GrRu2so0uKtPtmIzBI,ErHsPBhmZ70egJM9eF,jill.sparks395@example.com,+1-655-461-4635,Jill,Sparks,Organic,New,2024-01-20 17:46:46,2024-03-24 17:46:46,False,,OptedOut,
YzupkrZqdCyQzO4tWs,Aw9eibqYp12dZelPdU,james.obrien328@homebuilder.com,+1-512-245-5792,James,Obrien,Other,Qualified,2025-08-29 19:24:11,2025-12-07 19:24:11,False,,OptedIn,
E0nNsZsOkgV0FydkQ5,5cvzc3dhn7EymknRBg,,+1-218-333-5841,Larry,Morris,Other,Nurture,2025-06-26 20:32:25,2025-10-02 20:32:25,False,,OptedOut,
YwlsxKXNimLDBECm7E,oHoTMaE9FEXnjlwZyO,william.johnson523@homebuilder.com,+1-889-323-6988,William,Johnson,Organic,Nurture,2025-05-14 05:01:16,2025-08-20 05:01:16,False,,OptedIn,
ZAL3LfoBkruCyvocyz,BSs4or6eX05kEPTrtA,joshua.harris610@homebuilder.com,,Joshua,Harris,Event,Nurture,2024-10-17 22:35:25,2025-01-28 22:35:25,False,,OptedIn,
s5rRbg8JpbQxSWMu2e,ZiDUsd88kXkQaMz8Uk,joseph.douglas639@homebuilder.com,+1-712-924-7873,Joseph,Douglas,Paid Search,Working,2024-01-14 16:08:07,2024-01-17 16:08:07,True,,OptedIn,
wNR0bju7bATT7Sohci,,thomas.carter99@homebuilder.com,,Thomas,Carter,Organic,New,2024-04-28 19:19:41,2024-06-08 19:19:41,False,,OptedIn,
f2cXCcuG3z7FEfYBZa,,christopher.rasmussen731@homebuilder.com,+1-963-628-1196,Christopher,Rasmussen,Web,Disqualified,2024-11-23 00:39:52,2025-02-25 00:39:52,True,,OptedIn,
Z23xIMSfQUdVDWJfK2,IyZXk3aVq9x4BafE7t,ann.webb160@homebuilder.com,,Ann,Webb,Event,Disqualified,2025-09-03 00:51:39,2025-09-26 00:51:39,False,,OptedIn,
Qc1Po44hlcFnE21nFm,,rebecca.ferguson404@example.com,+1-358-843-2957,Rebecca,Ferguson,Event,Disqualified,2024-09-22 22:11:11,2024-10-02 22:11:11,False,,OptedIn,
g2dnn8MMxCgqwM4WTp,gLmi2RQAPsLNpmZlDR,john.smith603@example.com,+1-303-858-9253,John,Smith,Organic,Disqualified,2024-09-20 01:20:49,2024-12-15 01:20:49,False,,OptedOut,
QvEk2aJ1TsPt82Jtqw,,tyler.long255@mail.com,,Tyler,Long,Referral,Nurture,2024-02-21 21:07:31,2024-06-05 21:07:31,True,,OptedOut,
FY4vuCzt6mQ7ZugYM8,iVtngc7kAzyo7QzQzc,nathan.payne31@example.com,+1-863-953-5164,Nathan,Payne,Event,Disqualified,2024-01-26 18:42:34,2024-01-31 18:42:34,False,,OptedIn,
uwps89CdTnYpY1Xe8F,,daniel.walker69@example.com,+1-720-402-6414,Daniel,Walker,Referral,Qualified,2024-09-26 22:37:30,2024-10-14 22:37:30,False,,OptedIn,
wH9CPPYKSktlZiuOpH,NFqxb95fuJef7h5YdK,theresa.sanders103@example.com,+1-611-373-9106,Theresa,Sanders,Web,Disqualified,2024-05-24 17:58:47,2024-08-19 17:58:47,False,,OptedOut,
3lPv5KQAqUtuvAaFJt,,jesse.wood298@homebuilder.com,+1-776-361-8642,Jesse,Wood,Other,Nurture,2024-04-04 23:29:44,2024-06-07 23:29:44,True,,OptedIn,
DF4bGABzJleCKW3Kvb,HmMvCzBl1jwCnp4qnf,anna.day773@example.com,,Anna,Day,Paid Search,Working,2024-11-12 12:58:08,2024-12-04 12:58:08,True,,OptedOut,
wZNKLgbG1pZZ31NUXv,DyIHChJLvnG7fNyoxn,martin.pacheco883@example.com,+1-367-581-6139,Martin,Pacheco,Paid Search,Working,2024-09-17 21:32:36,2024-10-09 21:32:36,False,,OptedIn,
2lrg8qRjf6JwRjKz0e,,theresa.davis67@homebuilder.com,,Theresa,Davis,Event,New,2025-01-31 14:16:14,2025-02-19 14:16:14,False,,OptedIn,
jFpbQbMZ1beGvJo17L,aTFYwg7sklLI90iiyl,gary.hancock107@homebuilder.com,+1-645-460-9764,Gary,Hancock,Organic,Working,2024-02-28 20:23:06,2024-04-14 20:23:06,False,,OptedIn,
LpcN6hHv4oGx7ATYZO,,tracy.wright742@mail.com,+1-682-817-9961,Tracy,Wright,Event,Nurture,2024-01-09 18:37:19,2024-03-01 18:37:19,True,,OptedIn,
9eSk3t58Et2w2q0fgx,1gMIzyH3FOzzwwDLO8,donald.jensen984@homebuilder.com,+1-500-560-4934,Donald,Jensen,Event,Qualified,2025-11-12 17:41:32,2025-12-31 00:00:00,False,,OptedIn,
bcMNaaToqibXbsyugE,sCCFc96vffclX2TcUz,thomas.sharp704@mail.com,+1-923-735-6621,Thomas,Sharp,Event,Nurture,2025-02-14 16:38:15,2025-05-17 16:38:15,False,,OptedIn,
y7jHPpwvPz6dVSl3Vd,BGKSKsHwQpTk3xD4x2,ashley.hall484@mail.com,+1-885-611-2227,Ashley,Hall,Organic,New,2024-12-08 14:02:57,2025-02-09 14:02:57,True,,OptedOut,
5nbLkHRJOWexLRF7Rf,xEJo92zblSsZiNO9gt,katrina.king676@example.com,+1-422-231-4018,Katrina,King,Web,Nurture,2024-08-25 10:39:27,2024-09-27 10:39:27,True,,OptedOut,
hCiYlFCVTKTRTxW39X,,larry.morgan579@mail.com,+1-691-325-4383,Larry,Morgan,Referral,Qualified,2025-08-01 02:52:33,2025-08-12 02:52:33,False,,OptedIn,
d01zGCmcLMWVY82ZH9,,edward.morris764@email.net,+1-801-243-3582,Edward,Morris,Web,Qualified,2024-05-14 08:56:34,2024-06-08 08:56:34,False,,OptedIn,
QXUvzpbYjrrQRHZWv7,,annette.russell491@homebuilder.com,+1-806-810-1903,Annette,Russell,Web,Disqualified,2024-12-18 15:07:05,2025-01-02 15:07:05,False,,Unknown,
mlRj8lik7QBczD3QFd,,adam.vaughn547@homebuilder.com,,Adam,Vaughn,Paid Search,Disqualified,2024-02-20 23:17:58,2024-05-18 23:17:58,False,,Unknown,
s5xdFK3Acd2TGGzbnY,E5n6MINosdf4YbALDk,kari.norton83@email.net,+1-536-317-1465,Kari,Norton,Event,New,2024-12-03 21:53:29,2025-03-09 21:53:29,True,,OptedIn,
Si9TVcOT2hXTir1c51,qen8Hph8hR04FpYjW6,amy.edwards716@example.com,,Amy,Edwards,Organic,New,2025-04-02 21:20:19,2025-04-24 21:20:19,False,,OptedIn,
My9A6Sj5M9eByKRVst,b5RuPUWN3n4hPmWZAs,denise.morris739@mail.com,+1-967-794-3013,Denise,Morris,Paid Search,New,2025-05-04 03:16:45,2025-05-12 03:16:45,False,,OptedIn,
uapPcBzz9zWTec4aDu,6SShUJ9y1yH7R050DQ,jeanne.robertson185@mail.com,+1-889-303-1633,Jeanne,Robertson,Event,New,2024-06-10 09:36:33,2024-09-10 09:36:33,False,,OptedIn,
O60vnUHWiNxRhMrUUJ,RGSEG3kf5LXyaYqoPX,michele.haney861@example.com,+1-511-261-5661,Michele,Haney,Other,Working,2024-05-03 17:42:56,2024-05-11 17:42:56,False,,OptedIn,
W0HVIvfJE2FbcqvdKt,ctUXcEgHE5ylh6AI1K,christopher.garcia731@mail.com,,Christopher,Garcia,Referral,New,2025-12-15 09:37:22,2025-12-31 00:00:00,False,,OptedIn,
JhVe0Q3MAPSYLxbWZ6,4zTOVvgXnMtXd5leMe,holly.bennett704@mail.com,+1-316-404-3638,Holly,Bennett,Event,New,2024-05-10 13:01:20,2024-05-22 13:01:20,False,,OptedIn,
jGmMW2xItRcreQfAzT,,katherine.martin82@homebuilder.com,+1-923-598-9146,Katherine,Martin,Event,Nurture,2024-07-19 03:56:19,2024-09-13 03:56:19,False,,OptedOut,
8rq2u3rErAu5qEhFJU,,kaitlin.martin562@homebuilder.com,+1-640-266-1604,Kaitlin,Martin,Organic,Nurture,2025-01-09 12:40:15,2025-03-14 12:40:15,False,,Unknown,
j1fEWqzRZe4zlHRtRa,,samuel.stanton977@homebuilder.com,+1-631-989-2984,Samuel,Stanton,Event,New,2025-10-27 05:23:41,2025-12-31 00:00:00,False,,OptedIn,
